MMS Id,Author,Creator,Language,Language Code,Material Type,Place of Publication - City,Place of Publication - Country,Place of Publication - State,Publication Date,Publication Place,Publisher,Subjects,Title,Author (contributor),Requests
9926521683604107,"Carey, William, 1761-1834.","Carey, William",English,eng,Book,,India,,1806,Serampore :,Mission Press,Bengali language--Conversation and phrase books.; Bengali language.; Conversation and phrase books.,"Dialogues, intended to facilitate the acquiring of the Bengalee language.",Columbian College in the District of Columbia. Library. former owner.,0
9925562683604107,,"Luther, Martin",German,ger,Book,,United Kingdom,England,1814,London :,Gedruckt auf Kosten der Grossbritannischen und Auslñdischen Bibel-Gesellschaft,,"Die Bibel, oder die ganze Heilige Schrift des alten und neuen Testaments /","Columbian College in the District of Columbia. Library. former owner.; British and Foreign Bible Society.; Luther, Martin, 1483-1546.",0
9926747943604107,"MacGill, Stevenson, 1765-1840.","MacGill, Stevenson",English,eng,Book,,United Kingdom,Scotland,1819,Edinburgh :,Printed for Waugh and Innes,Mentally ill--Care--Great Britain.; Prisons--Great Britain.; Mentally ill--Care.; Prisons.; Great Britain.,Discourses and essays on subjects of public interest /,Columbian College in the District of Columbia. Library. former owner.,0
9925531813604107,"Abernethy, John, 1680-1740.","Abernethy, John",English,eng,Book,,Ireland,,1746,"Dublin,",Re-printed for H Whitridge; Printed,"Sermons, English.; Attributen van God.","Discourses concerning the being and natural perfections of God; in which that first principle of religion, the existence of the Deity, is prov'd ...",Columbian College in the District of Columbia. Library. former owner.,1
9925532553604107,"Foster, James, 1697-1753.","Foster, James",English,eng,Book,,United Kingdom,England,1749-52.,"London,",Printed for the author and sold by Mr Noon,"Natural theology--Early works to 1900.; Christian ethics.; God.; Natural theology.; Social ethics.; Theological anthropology.; Theology, Doctrinal.; Early works.",Discourses on all the principal branches of natural religion and social virtue.,Columbian College in the District of Columbia. Library. former owner.,1
9926751613604107,"Chalmers, Thomas, 1780-1847.","Chalmers, Thomas",English,eng,Book,,United States,Massachusetts,1818,Andover :,Published by Mark Newman Flagg and Gould printers,1800 - 1859; Religion and science--1800-1859.; Astronomy.; Religion and science.,Discourses on the Christian revelation viewed in connexion with the modern astronomy : together with six sermons embracing the last occasioned by the death of the Princess Charlotte of Wales /,Columbian College in the District of Columbia. Library. former owner.,0
9922352823604107,"Wardlaw, Ralph, 1779-1853.","Wardlaw, Ralph",English,eng,Book,,United States,Massachusetts,1815,"Andover,",Published and sold by Mark Newman Flagg and Gould Printers,Socinianism.; Trinity.,Discourses on the principal points of the Socinian controversy.,Columbian College in the District of Columbia. Library. former owner.,1
9924992213604107,"Wardlaw, Ralph, 1779-1853.","Wardlaw, Ralph",English,eng,Book,,United Kingdom,England,1819,London :,Printed for Longman,Socinianism.; Trinity.,Discourses on the principal points of the Socinian controversy. /,Columbian College in the District of Columbia. Library. former owner.,1
9925528873604107,,Columbian College in the District of Columbia. Library.,Yiddish,yid,Book,,United Kingdom,England,1820,London :,A Macintosh,,Doz Naye Testament fun dem Messias /,Columbian College in the District of Columbia. Library. former owner.,1
9924050483604107,"Goldsmith, Oliver, 1730?-1774.","Goldsmith, Oliver",English,eng,Book,,United States,Pennsylvania,1798,Philadelphia :,Printed for Thomas Dobson,Rome--History.; Rome (Empire); History.,Dr. Goldsmith's Roman history /,Columbian College in the District of Columbia. Library. former owner.,0
9926761933604107,"Taylor, Jeremy, 1613-1667.","Taylor, Jeremy",English,eng,Book,,United Kingdom,England,1696,London :,Printed by JL for Luke Meredith,Casuistry.; Conscience.,"Ductor dubitantium: or, The rule of conscience in all her general measures; : serving as a great instrument for the determination of cases of conscience. In four books. /",,0
9926826433604107,"Cave, William, 1637-1713.","Cave, William",English,eng,Book,,United Kingdom,England,1683,"London,",Printed by JR for Richard Chiswel,Fathers of the church--Biography.; Apostolic Fathers.; Arianism.; Fathers of the church.; Paganism.; Biography.,"Ecclesiastici: or, The history of the lives, acts, death, and writings, of the most eminent Fathers of the Church, that flourisht in the fourth century. Wherein among other things an account is given of the rise, growth, and progress of Arianism, and all other sects of that age descending from it. Together with an introduction, containing an historical account of the state of paganism under the first Christian emperours.",Columbian College in the District of Columbia. Library. former owner.,0
9925496633604107,"Waterland, Daniel, 1683-1740.","Waterland, Daniel",English,eng,Book,,United Kingdom,England,1720,Cambridge :,Printed for Corn Crownfield and W and J Innys London,"Jesus Christ--Divinity--Early works to 1800.; Clarke, Samuel,--1675-1729.--Modest plea, etc. continued.; Hallet, Joseph,--1692?-1744.--Unity of God not inconsistent with the divinity of Christ.","Eight sermons preach'd at the Cathedral Church of St. Paul : in defense of the divinity of our Lord Jesus Christ ... With a preface containing remarks upon two late pamphlets: one intit'led, Modest plea andc. continued andc. The other, Unity of God not inconsistent with the divinity of Christ andc. /",Columbian College in the District of Columbia. Library. former owner.,0
9924985043604107,,"Scio de San Miguel, Felipe",Spanish,spa,Book,,United Kingdom,England,1822,Paris :,J Smith,Teologia Pastoral.,El Nuevo Testamento /,"Columbian College in the District of Columbia. Library. former owner.; Scio de San Miguel, Felipe, Bishop, 1738-1796.",1
9926454103604107,"Legendre, A. M. 1752-1833. (Adrien Marie),","Legendre, A. M.",French,fre,Book,,France,,an xii - 1804.,A Paris :,Chez Firmin Didot,Geometry.; Trigonometry.,"Éléments de géométrie, avec des notes /",Columbian College in the District of Columbia. Library. former owner.,0
9926469703604107,"Chaptal, Jean-Antoine-Claude, comte de Chanteloup, 1756-1832.","Chaptal, Jean-Antoine-Claude",English,eng,Book,,United States,Massachusetts,1806,Boston:,Printed by JT Buckingham for Thomas and Andrews,Chemistry.,Elements of chemistry.,"Columbian College in the District of Columbia. Library. former owner.; Nicholson, William, 1753-1815, translator.",0
9926296223604107,"Millot, abbé 1726-1785. (Claude François Xavier),",Millot,English,eng,Book,,United States,Massachusetts,1796,Salem [Mass.] :,Printed and sold by Thomas C Cushing,World history--Early works to 1800.; World history.; Early works.,Elements of general history /,Columbian College in the District of Columbia. Library. former owner.; American Imprint Collection (Library of Congress),12
9923467673604107,"Woodhouselee, Alexander Fraser Tytler, Lord, 1747-1813.","Woodhouselee, Alexander Fraser Tytler",English,eng,Book,,United States,Connecticut,[1821],Hartford :,Huntington and Hopkins,"History--Outlines, syllabi, etc.; History.; World history.; Outlines and syllabi.","Elements of general history, ancient and modern : to which are added a comparative view of ancient and modern geography, and a table of chronology /","Columbian College in the District of Columbia. Library. former owner.; Robbins, Thomas, 1777-1856.",1
9926178383604107,"Millot, abbé 1726-1785. (Claude François Xavier),",Millot,English,eng,Book,,United States,Massachusetts,1789,"Worcester, Mass.,",I Thomas,World history--Early works to 1800.; World history.; Early works.,Elements of general history.,"Columbian College in the District of Columbia. Library. former owner.; Millot, abbé 1726-1785. (Claude François Xavier),",2
9926490903604107,"Playfair, John, 1748-1819.","Playfair, John",English,eng,Book,,United Kingdom,Scotland,1795,Edinburgh :,Printed for Bell and Bradfute and GG and J Robinson London,Trigonometry--Early works to 1800.; Euclid's Elements.; Trigonometry.; Early works.,"Elements of geometry : containing the first six books of Euclid, with two books on the geometry of solids. To which are added, Elements of plane and spherical trigonometry. /",Columbian College in the District of Columbia. Library. former owner.,0
9926738383604107,"Ernesti, Johann August, 1707-1781.","Ernesti, Johann August",English,eng,Book,,United States,Massachusetts,1822,Andover :,Flagg and Gould,Bible Hermeneutics.; Bible.; Hermeneutics.,Elements of interpretation /,"Columbian College in the District of Columbia. Library. former owner.; Stuart, Moses, 1780-1852, translator.",0
9926490913604107,"Murray, Lindley, 1745-1826.","Murray, Lindley",English,eng,Book,,United States,Pennsylvania,1815,Philadelphia :,Printed and sold by M Carey,1800 - 1870; English language--Grammar--1800-1870.; English language--Grammar.,English grammar : adapted to the different classes of learners : with an appendix containing rules and observations for assisting the more advanced students to write with perspicity and accuracy /,Columbian College in the District of Columbia. Library. former owner.,0
9926139393604107,"Erasmus, Desiderius, -1536.","Erasmus, Desiderius",English,eng,Book,,United Kingdom,England,1770,London :,Printed for L Hawes W Clarke and R Collins,,"Erasmi Colloquia selecta ; or, The select colloquies of Erasmus. : With an English translation, as literal as possible. Designed for the use of beginners in the Latin tongue. /","Columbian College in the District of Columbia. Library. former owner.; Clarke, John, 1687-1734.",0
9926732063604107,"Frey, Joseph Samuel C. F. 1771-1850. (Joseph Samuel Christian Frederick),","Frey, Joseph Samuel C. F. ",English,eng,Book,,United States,New Jersey,1830,"Newark, N.J. :",Printed for the author,Baptism.,Essays on Christian baptism /,Columbian College in the District of Columbia. Library. former owner.,0
9925482353604107,"Young, John, D. D., minister at Hawick, Scotland.","Young, John",English,eng,Book,,United States,Pennsylvania,1798,"Glasgow, printed: London, re-printed: and Philadelphia,",re-printed by Jas Humphreys for the subscribers and sold by him at No 74 North Third-street and at most of the other book-stores,Political science.; Politics and government; Great Britain--Politics and government.; Great Britain.,"Essays on the following interesting subjects: I. Government. II. Revolutions. III. The British constitution. IV. Kingly government. V. Parliamentary representation and reform. VI. Liberty and equality. VII. Taxation. and, VIII. The present war and the stagnation of credit as connected with it.",Columbian College in the District of Columbia. Library. former owner.,0
9923041593604107,"Alison, Archibald, 1757-1839.","Alison, Archibald",English,eng,Book,,United States,Massachusetts,1812,"Boston: Cambridge, Printed by Hilliard and Metcalf,",Cummings and Hilliard,Aesthetics--Early works to 1800.; Aesthetics.; Early works.,Essays on the nature and principles of taste.,Columbian College in the District of Columbia. Library. former owner.,0
9925494783604107,"Collier, Jeremy, 1650-1726.","Collier, Jeremy",English,eng,Book,,United Kingdom,England,1722,"London,",D Brown,Conduct of life--Early works to 1900.; Conduct of life.; Early works.,"Essays upon several moral subjects; in two parts,",Columbian College in the District of Columbia. Library. former owner.,1
